symbol,fiscalDateEnding,reportedCurrency,totalRevenue,costOfRevenue,grossProfit,operatingExpenses,operatingIncome,researchAndDevelopment,sellingGeneralAndAdministrative,netIncome,grossMarginPct,revenueGrowthQoQPct,revenueGrowthYoYPct,operatingExpenseGrowthQoQPct,netIncomeGrowthQoQPct,operatingMarginPct,netProfitMarginPct,operatingExpenseRatioPct
LLY,2016-06-30,USD,5404800000.0,1465000000.0,3939800000.0,2958500000.0,981300000.0,1335900000.0,1622600000.0,747700000.0,72.89446417998816,11.093297157304072,8.558459035491195,9.781439014434667,69.89320608952512,18.15608348134991,13.833999407933689,54.738380698638245
LLY,2016-09-30,USD,5191700000.0,1400900000.0,3790800000.0,2801800000.0,989000000.0,1236400000.0,1565400000.0,778000000.0,73.01654564015641,-3.942791592658379,4.67770228037987,-5.29660300828122,4.052427444162099,19.049636920469208,14.98545755725485,53.96690871968719
LLY,2016-12-31,USD,5760500000.0,1466000000.0,4294500000.0,3240700000.0,1053800000.0,1450600000.0,1790100000.0,771800000.0,74.5508202412985,10.955948918466007,7.160130962125155,15.664929688057683,-0.7969151670951136,18.293550907039318,13.39814252235049,56.25726933425918
LLY,2017-03-31,USD,5228300000.0,1347900000.0,3880400000.0,2762800000.0,1117600000.0,1258300000.0,1504500000.0,-110800000.0,74.21915345332135,-9.238781355785086,7.465416949291903,-14.746813959946925,-114.3560507903602,21.375973069640228,-2.1192356980280396,52.84318038368112
LLY,2017-06-30,USD,5824300000.0,1571700000.0,4252600000.0,2938200000.0,1314400000.0,1272100000.0,1666100000.0,1008000000.0,73.01478289236475,11.399498881089464,7.761619301361744,6.348631822788486,-1009.7472924187725,22.567518843466168,17.306800817265593,50.447264048898575
LLY,2017-09-30,USD,5658000000.0,1586300000.0,4071700000.0,2854700000.0,1217000000.0,1340000000.0,1514700000.0,555600000.0,71.96359137504419,-2.8552787459437234,8.981643777568049,-2.841875978490227,-44.88095238095238,21.50936726758572,9.819724284199363,50.454224107458465
LLY,2017-12-31,USD,6160700000.0,1624800000.0,4535900000.0,3767400000.0,768500000.0,1473200000.0,2294200000.0,-1656900000.0,73.62637362637363,8.88476493460586,6.947313601249894,31.971835919711356,-398.2181425485961,12.47423182430568,-26.894671060106806,61.15214180206795
LLY,2018-03-31,USD,4963800000.0,1164600000.0,3799200000.0,2390200000.0,1409000000.0,1107500000.0,1282700000.0,1217400000.0,76.53813610540313,-19.42798707939033,-5.05900579538282,-36.555714816584384,-173.47456092703243,28.385511100366656,24.525565091260727,48.15262500503646
LLY,2018-06-30,USD,5585000000.0,1234300000.0,4350700000.0,2701800000.0,1648900000.0,1271000000.0,1430800000.0,-259900000.0,77.89973142345569,12.514605745598129,-4.108648249575053,13.036565977742454,-121.34877608017085,29.523724261414504,-4.6535362578334825,48.37600716204118
LLY,2018-09-30,USD,5306900000.0,1152900000.0,4154000000.0,2675600000.0,1478400000.0,1280900000.0,1394700000.0,1149500000.0,78.27545271250635,-4.979409131602508,-6.2053729232944494,-0.9697238877785175,-542.2854944209312,27.858071567204963,21.660479752774688,50.4173811453014
LLY,2018-12-31,USD,6438600000.0,1593700000.0,4844900000.0,3247400000.0,1597500000.0,1453800000.0,1793600000.0,1125000000.0,75.24772466064051,21.325067365128426,4.510851039654584,21.37090746000898,-2.131361461504999,24.811294380766004,17.472742521666202,50.436430279874514
LLY,2019-03-31,USD,5092200000.0,1138700000.0,3953500000.0,2691700000.0,1261800000.0,1230500000.0,1461200000.0,4241600000.0,77.6383488472566,-20.911378249930113,2.586727910068909,-17.112151259469112,277.0311111111111,24.7790738776953,83.29602136601076,52.859274969561284
LLY,2019-06-30,USD,5636700000.0,1124900000.0,4511800000.0,2938700000.0,1573100000.0,1402200000.0,1536500000.0,1327200000.0,80.04328773928007,10.692824319547544,0.9256938227394818,9.17635694913994,-68.70992078460958,27.908173221920627,23.54569162808026,52.13511451735945
LLY,2019-09-30,USD,5476600000.0,1175000000.0,4301600000.0,2741000000.0,1560600000.0,1380900000.0,1360100000.0,1253900000.0,78.54508271555345,-2.840314368336083,3.1977237181782137,-6.727464525130156,-5.522905364677522,28.4957820545594,22.89559215571705,50.04930066099404
LLY,2019-12-31,USD,6114000000.0,1282600000.0,4831400000.0,3227500000.0,1603900000.0,1581400000.0,1646100000.0,1495700000.0,79.02191691200522,11.638607895409558,-5.041468642251424,17.74899671652681,19.283834436557946,26.233235197906446,24.463526333006218,52.78868171409879
LLY,2020-03-31,USD,5859800000.0,1215100000.0,4644700000.0,2897100000.0,1747600000.0,1392100000.0,1505000000.0,1456500000.0,79.26379739922864,-4.157670919201828,15.07403479831899,-10.237025561580172,-2.6208464264224074,29.82354346564729,24.85579712618178,49.44025393358135
LLY,2020-06-30,USD,5499400000.0,1222000000.0,4277400000.0,2802900000.0,1474500000.0,1390200000.0,1412700000.0,1412000000.0,77.77939411572171,-6.150380559063451,-2.435822378341934,-3.2515273894584196,-3.0552694816340598,26.812015856275227,25.6755282394443,50.967378259446484
LLY,2020-09-30,USD,5740600000.0,1326400000.0,4414200000.0,2920500000.0,1493700000.0,1465400000.0,1455100000.0,1208400000.0,76.89440128209594,4.38593301087391,4.8205090749735335,4.1956545006957,-14.419263456090647,26.019928230498557,21.050064453193045,50.87447305159739
LLY,2020-12-31,USD,7440000000.0,1719800000.0,5720200000.0,3334600000.0,2385600000.0,1838000000.0,1496600000.0,2116800000.0,76.88440860215053,29.603177368219356,21.68792934249264,14.179078924841626,75.17378351539226,32.064516129032256,28.451612903225808,44.81989247311828
